nn,md,nc,umap_metric,mcs,ms,eps,hdb_metric,Clusters,Silhouette,NoiseRatio,Score,TimeSec
8,0.0,4,euclidean,20,20,0.1,euclidean,61,0.7240762710571289,0.20648030495552733,0.5175959661016016,0.326
8,0.0,4,euclidean,20,20,0.0,euclidean,61,0.7240762710571289,0.20648030495552733,0.5175959661016016,0.333
10,0.0,4,euclidean,20,30,0.05,euclidean,41,0.7222838997840881,0.2647183396865735,0.45756556009751465,0.308
10,0.0,4,euclidean,20,30,0.1,euclidean,41,0.7222838997840881,0.2647183396865735,0.45756556009751465,0.307
10,0.0,4,euclidean,20,30,0.0,euclidean,41,0.7222838997840881,0.2647183396865735,0.45756556009751465,0.3
10,0.0,5,euclidean,20,20,0.0,euclidean,54,0.7210095524787903,0.20626853028377806,0.5147410221950122,0.338
10,0.0,5,euclidean,20,20,0.05,euclidean,54,0.7210095524787903,0.20626853028377806,0.5147410221950122,0.378
10,0.0,5,euclidean,20,20,0.1,euclidean,54,0.7210095524787903,0.20626853028377806,0.5147410221950122,0.334
8,0.0,5,euclidean,25,25,0.05,euclidean,47,0.7200538516044617,0.21855146124523506,0.5015023903592266,0.343
8,0.0,5,euclidean,20,25,0.05,euclidean,47,0.7200538516044617,0.21855146124523506,0.5015023903592266,0.345
8,0.0,5,euclidean,20,25,0.0,euclidean,47,0.7200538516044617,0.21855146124523506,0.5015023903592266,0.337
8,0.0,5,euclidean,20,25,0.1,euclidean,47,0.7200538516044617,0.21855146124523506,0.5015023903592266,0.351
8,0.0,5,euclidean,25,25,0.0,euclidean,47,0.7200538516044617,0.21855146124523506,0.5015023903592266,0.346
8,0.0,5,euclidean,25,25,0.1,euclidean,47,0.7200538516044617,0.21855146124523506,0.5015023903592266,0.344
10,0.0,6,euclidean,20,30,0.05,euclidean,41,0.7197883129119873,0.2590004235493435,0.4607878893626438,0.341
10,0.0,6,euclidean,25,30,0.05,euclidean,41,0.7197883129119873,0.2590004235493435,0.4607878893626438,0.332
10,0.0,6,euclidean,25,30,0.0,euclidean,41,0.7197883129119873,0.2590004235493435,0.4607878893626438,0.334
10,0.0,6,euclidean,25,30,0.1,euclidean,41,0.7197883129119873,0.2590004235493435,0.4607878893626438,0.335
10,0.0,6,euclidean,20,30,0.1,euclidean,41,0.7197883129119873,0.2590004235493435,0.4607878893626438,0.337
10,0.0,6,euclidean,20,30,0.0,euclidean,41,0.7197883129119873,0.2590004235493435,0.4607878893626438,0.347
10,0.0,5,euclidean,25,20,0.1,euclidean,47,0.7195760607719421,0.22003388394747989,0.4995421768244622,0.345
10,0.0,5,euclidean,25,20,0.0,euclidean,47,0.7195760607719421,0.22003388394747989,0.4995421768244622,0.339
10,0.0,5,euclidean,25,20,0.05,euclidean,47,0.7195760607719421,0.22003388394747989,0.4995421768244622,0.347
8,0.0,4,euclidean,20,30,0.0,euclidean,41,0.7192505598068237,0.26281236764083016,0.4564381921659936,0.305
8,0.0,4,euclidean,20,30,0.1,euclidean,41,0.7192505598068237,0.26281236764083016,0.4564381921659936,0.302
8,0.0,4,euclidean,25,30,0.05,euclidean,41,0.7192505598068237,0.26281236764083016,0.4564381921659936,0.306
8,0.0,4,euclidean,25,30,0.1,euclidean,41,0.7192505598068237,0.26281236764083016,0.4564381921659936,0.304
8,0.0,4,euclidean,30,30,0.0,euclidean,41,0.7192505598068237,0.26281236764083016,0.4564381921659936,0.31
8,0.0,4,euclidean,20,30,0.05,euclidean,41,0.7192505598068237,0.26281236764083016,0.4564381921659936,0.304
8,0.0,4,euclidean,30,30,0.1,euclidean,41,0.7192505598068237,0.26281236764083016,0.4564381921659936,0.311
8,0.0,4,euclidean,30,30,0.05,euclidean,41,0.7192505598068237,0.26281236764083016,0.4564381921659936,0.309
8,0.0,4,euclidean,25,30,0.0,euclidean,41,0.7192505598068237,0.26281236764083016,0.4564381921659936,0.306
10,0.0,5,euclidean,20,25,0.1,euclidean,45,0.719182550907135,0.22638712409995765,0.49279542680717736,0.343
10,0.0,5,euclidean,20,25,0.0,euclidean,45,0.719182550907135,0.22638712409995765,0.49279542680717736,0.345
10,0.0,5,euclidean,20,25,0.05,euclidean,45,0.719182550907135,0.22638712409995765,0.49279542680717736,0.34
10,0.0,5,euclidean,25,25,0.0,euclidean,45,0.719182550907135,0.22638712409995765,0.49279542680717736,0.339
10,0.0,5,euclidean,25,25,0.05,euclidean,45,0.719182550907135,0.22638712409995765,0.49279542680717736,0.342
10,0.0,5,euclidean,25,25,0.1,euclidean,45,0.719182550907135,0.22638712409995765,0.49279542680717736,0.345
10,0.0,6,euclidean,30,30,0.1,euclidean,40,0.7168915271759033,0.25285895806861497,0.46403256910728835,0.335
10,0.0,6,euclidean,30,30,0.05,euclidean,40,0.7168915271759033,0.25285895806861497,0.46403256910728835,0.338
10,0.0,6,euclidean,30,30,0.0,euclidean,40,0.7168915271759033,0.25285895806861497,0.46403256910728835,0.333
10,0.0,6,euclidean,25,25,0.1,euclidean,45,0.7167354226112366,0.23295213892418468,0.4837832836870519,0.336
10,0.0,6,euclidean,25,25,0.05,euclidean,45,0.7167354226112366,0.23295213892418468,0.4837832836870519,0.334
10,0.0,6,euclidean,25,25,0.0,euclidean,45,0.7167354226112366,0.23295213892418468,0.4837832836870519,0.333
10,0.0,5,euclidean,30,20,0.05,euclidean,44,0.7164977192878723,0.229140194832698,0.48735752445517433,0.321
10,0.0,5,euclidean,30,20,0.0,euclidean,44,0.7164977192878723,0.229140194832698,0.48735752445517433,0.323
10,0.0,5,euclidean,30,20,0.1,euclidean,44,0.7164977192878723,0.229140194832698,0.48735752445517433,0.327
8,0.0,6,euclidean,20,25,0.05,euclidean,49,0.7164565920829773,0.21452774248199916,0.5019288496009782,0.362
8,0.0,6,euclidean,20,25,0.0,euclidean,49,0.7164565920829773,0.21452774248199916,0.5019288496009782,0.395
8,0.0,6,euclidean,20,25,0.1,euclidean,49,0.7164565920829773,0.21452774248199916,0.5019288496009782,0.359
10,0.05,5,euclidean,20,25,0.0,euclidean,45,0.7153036594390869,0.28017789072426935,0.43512576871481756,0.312
10,0.05,5,euclidean,20,25,0.05,euclidean,45,0.7153036594390869,0.28017789072426935,0.43512576871481756,0.318
10,0.05,5,euclidean,20,25,0.1,euclidean,45,0.7153036594390869,0.28017789072426935,0.43512576871481756,0.315
8,0.0,6,euclidean,25,25,0.05,euclidean,47,0.7152763605117798,0.20775095298602286,0.5075254075257569,0.36
8,0.0,6,euclidean,25,25,0.0,euclidean,47,0.7152763605117798,0.20775095298602286,0.5075254075257569,0.373
8,0.0,6,euclidean,25,25,0.1,euclidean,47,0.7152763605117798,0.20775095298602286,0.5075254075257569,0.361
8,0.0,5,euclidean,25,20,0.05,euclidean,50,0.7145261764526367,0.2049978822532825,0.5095282941993542,0.351
8,0.0,5,euclidean,25,20,0.0,euclidean,50,0.7145261764526367,0.2049978822532825,0.5095282941993542,0.367
8,0.0,5,euclidean,25,20,0.1,euclidean,50,0.7145261764526367,0.2049978822532825,0.5095282941993542,0.349
10,0.0,4,euclidean,30,20,0.0,euclidean,41,0.7120452523231506,0.22193985599322322,0.49010539632992745,0.316
10,0.0,4,euclidean,30,20,0.05,euclidean,41,0.7120452523231506,0.22193985599322322,0.49010539632992745,0.315
10,0.0,4,euclidean,30,20,0.1,euclidean,41,0.7120452523231506,0.22193985599322322,0.49010539632992745,0.317
8,0.0,6,euclidean,20,30,0.0,euclidean,40,0.7114374041557312,0.2511647606946209,0.4602726434611103,0.336
8,0.0,6,euclidean,20,30,0.05,euclidean,40,0.7114374041557312,0.2511647606946209,0.4602726434611103,0.34
8,0.0,6,euclidean,20,30,0.1,euclidean,40,0.7114374041557312,0.2511647606946209,0.4602726434611103,0.341
8,0.0,5,euclidean,30,25,0.0,euclidean,42,0.7113847136497498,0.24184667513765354,0.4695380385120962,0.328
8,0.0,5,euclidean,30,25,0.05,euclidean,42,0.7113847136497498,0.24184667513765354,0.4695380385120962,0.326
8,0.0,5,euclidean,30,25,0.1,euclidean,42,0.7113847136497498,0.24184667513765354,0.4695380385120962,0.326
8,0.05,5,euclidean,20,20,0.0,euclidean,59,0.7111292481422424,0.23930537907666244,0.47182386906558,0.347
8,0.05,5,euclidean,20,20,0.05,euclidean,59,0.7111292481422424,0.23930537907666244,0.47182386906558,0.316
8,0.05,5,euclidean,20,20,0.1,euclidean,59,0.7111292481422424,0.23930537907666244,0.47182386906558,0.314
10,0.0,6,euclidean,30,25,0.1,euclidean,42,0.7103061676025391,0.23824650571791614,0.4720596618846229,0.342
10,0.0,6,euclidean,30,25,0.05,euclidean,42,0.7103061676025391,0.23824650571791614,0.4720596618846229,0.347
10,0.0,6,euclidean,30,25,0.0,euclidean,42,0.7103061676025391,0.23824650571791614,0.4720596618846229,0.353
10,0.0,5,euclidean,20,30,0.05,euclidean,41,0.7098029851913452,0.2524354087251165,0.4573675764662287,0.323
10,0.0,5,euclidean,20,30,0.1,euclidean,41,0.7098029851913452,0.2524354087251165,0.4573675764662287,0.329
10,0.0,5,euclidean,20,30,0.0,euclidean,41,0.7098029851913452,0.2524354087251165,0.4573675764662287,0.325
12,0.0,4,euclidean,20,30,0.0,euclidean,38,0.7090964317321777,0.2543413807708598,0.4547550509613179,0.323
12,0.0,4,euclidean,20,30,0.05,euclidean,38,0.7090964317321777,0.2543413807708598,0.4547550509613179,0.308
12,0.0,4,euclidean,20,30,0.1,euclidean,38,0.7090964317321777,0.2543413807708598,0.4547550509613179,0.305
8,0.0,5,euclidean,20,30,0.0,euclidean,41,0.7090165019035339,0.2511647606946209,0.45785174120891303,0.331
8,0.0,5,euclidean,20,30,0.05,euclidean,41,0.7090165019035339,0.2511647606946209,0.45785174120891303,0.328
8,0.0,5,euclidean,30,30,0.1,euclidean,41,0.7090165019035339,0.2511647606946209,0.45785174120891303,0.325
8,0.0,5,euclidean,25,30,0.0,euclidean,41,0.7090165019035339,0.2511647606946209,0.45785174120891303,0.328
8,0.0,5,euclidean,25,30,0.05,euclidean,41,0.7090165019035339,0.2511647606946209,0.45785174120891303,0.326
8,0.0,5,euclidean,25,30,0.1,euclidean,41,0.7090165019035339,0.2511647606946209,0.45785174120891303,0.328
8,0.0,5,euclidean,20,30,0.1,euclidean,41,0.7090165019035339,0.2511647606946209,0.45785174120891303,0.336
8,0.0,5,euclidean,30,30,0.0,euclidean,41,0.7090165019035339,0.2511647606946209,0.45785174120891303,0.333
8,0.0,5,euclidean,30,30,0.05,euclidean,41,0.7090165019035339,0.2511647606946209,0.45785174120891303,0.327
10,0.05,6,euclidean,20,20,0.0,euclidean,55,0.7089478969573975,0.23358746293943244,0.475360434017965,0.343
10,0.05,6,euclidean,20,20,0.1,euclidean,55,0.7089478969573975,0.23358746293943244,0.475360434017965,0.378
10,0.05,6,euclidean,20,20,0.05,euclidean,55,0.7089478969573975,0.23358746293943244,0.475360434017965,0.354
12,0.0,4,euclidean,25,30,0.0,euclidean,37,0.7084884643554688,0.24015247776365947,0.4683359865918093,0.308
12,0.0,4,euclidean,30,30,0.1,euclidean,37,0.7084884643554688,0.24015247776365947,0.4683359865918093,0.313
12,0.0,4,euclidean,30,30,0.0,euclidean,37,0.7084884643554688,0.24015247776365947,0.4683359865918093,0.311
12,0.0,4,euclidean,30,30,0.05,euclidean,37,0.7084884643554688,0.24015247776365947,0.4683359865918093,0.307
12,0.0,4,euclidean,25,30,0.1,euclidean,37,0.7084884643554688,0.24015247776365947,0.4683359865918093,0.306
12,0.0,4,euclidean,25,30,0.05,euclidean,37,0.7084884643554688,0.24015247776365947,0.4683359865918093,0.316
8,0.05,4,euclidean,20,20,0.1,euclidean,57,0.7081943154335022,0.22998729351969505,0.47820702191380715,0.318
8,0.05,4,euclidean,20,20,0.0,euclidean,57,0.7081943154335022,0.22998729351969505,0.47820702191380715,0.318
8,0.05,4,euclidean,20,20,0.05,euclidean,57,0.7081943154335022,0.22998729351969505,0.47820702191380715,0.328
12,0.05,4,euclidean,20,30,0.1,euclidean,37,0.7078293561935425,0.29881406183820414,0.40901529435533834,0.29
12,0.05,4,euclidean,20,30,0.05,euclidean,37,0.7078293561935425,0.29881406183820414,0.40901529435533834,0.3
12,0.05,4,euclidean,20,30,0.0,euclidean,37,0.7078293561935425,0.29881406183820414,0.40901529435533834,0.298
10,0.05,6,euclidean,30,30,0.05,euclidean,37,0.7077967524528503,0.29881406183820414,0.4089826906146462,0.315
10,0.05,6,euclidean,30,30,0.1,euclidean,37,0.7077967524528503,0.29881406183820414,0.4089826906146462,0.311
10,0.05,6,euclidean,30,30,0.0,euclidean,37,0.7077967524528503,0.29881406183820414,0.4089826906146462,0.309
10,0.0,6,euclidean,25,20,0.0,euclidean,48,0.7076660394668579,0.22088098263447692,0.486785056832381,0.351
10,0.0,6,euclidean,25,20,0.1,euclidean,48,0.7076660394668579,0.22088098263447692,0.486785056832381,0.359
10,0.0,6,euclidean,25,20,0.05,euclidean,48,0.7076660394668579,0.22088098263447692,0.486785056832381,0.354
8,0.0,4,euclidean,25,20,0.1,euclidean,52,0.7073245048522949,0.19610334603981364,0.5112211588124813,0.323
8,0.0,4,euclidean,25,20,0.05,euclidean,52,0.7073245048522949,0.19610334603981364,0.5112211588124813,0.323
8,0.0,4,euclidean,25,20,0.0,euclidean,52,0.7073245048522949,0.19610334603981364,0.5112211588124813,0.326
12,0.0,4,euclidean,20,25,0.0,euclidean,44,0.707146167755127,0.2539178314273613,0.45322833632776566,0.306
12,0.0,4,euclidean,20,25,0.05,euclidean,44,0.707146167755127,0.2539178314273613,0.45322833632776566,0.306
12,0.0,4,euclidean,20,25,0.1,euclidean,44,0.707146167755127,0.2539178314273613,0.45322833632776566,0.309
12,0.05,4,euclidean,20,20,0.0,euclidean,53,0.7064867615699768,0.265141889030072,0.4413448725399048,0.349
12,0.05,4,euclidean,20,20,0.05,euclidean,53,0.7064867615699768,0.265141889030072,0.4413448725399048,0.301
12,0.05,4,euclidean,20,20,0.1,euclidean,53,0.7064867615699768,0.265141889030072,0.4413448725399048,0.309
12,0.0,4,euclidean,20,20,0.1,euclidean,53,0.7064098119735718,0.22278695468022025,0.4836228572933515,0.327
12,0.0,4,euclidean,20,20,0.0,euclidean,53,0.7064098119735718,0.22278695468022025,0.4836228572933515,0.323
12,0.0,4,euclidean,20,20,0.05,euclidean,53,0.7064098119735718,0.22278695468022025,0.4836228572933515,0.324
10,0.05,4,euclidean,20,30,0.0,euclidean,38,0.7061591148376465,0.2911901736552308,0.4149689411824157,0.292
10,0.05,4,euclidean,30,30,0.1,euclidean,38,0.7061591148376465,0.2911901736552308,0.4149689411824157,0.367
10,0.05,4,euclidean,30,30,0.0,euclidean,38,0.7061591148376465,0.2911901736552308,0.4149689411824157,0.291
10,0.05,4,euclidean,30,30,0.05,euclidean,38,0.7061591148376465,0.2911901736552308,0.4149689411824157,0.291
10,0.05,4,euclidean,25,30,0.0,euclidean,38,0.7061591148376465,0.2911901736552308,0.4149689411824157,0.3
10,0.05,4,euclidean,20,30,0.1,euclidean,38,0.7061591148376465,0.2911901736552308,0.4149689411824157,0.294
10,0.05,4,euclidean,25,30,0.1,euclidean,38,0.7061591148376465,0.2911901736552308,0.4149689411824157,0.296
10,0.05,4,euclidean,25,30,0.05,euclidean,38,0.7061591148376465,0.2911901736552308,0.4149689411824157,0.298
10,0.05,4,euclidean,20,30,0.05,euclidean,38,0.7061591148376465,0.2911901736552308,0.4149689411824157,0.295
8,0.05,4,euclidean,25,30,0.0,euclidean,39,0.7052379846572876,0.30135535789919526,0.40388262675809233,0.329
8,0.05,4,euclidean,25,30,0.1,euclidean,39,0.7052379846572876,0.30135535789919526,0.40388262675809233,0.303
8,0.05,4,euclidean,20,30,0.05,euclidean,39,0.7052379846572876,0.30135535789919526,0.40388262675809233,0.318
8,0.05,4,euclidean,25,30,0.05,euclidean,39,0.7052379846572876,0.30135535789919526,0.40388262675809233,0.308
8,0.05,4,euclidean,20,30,0.1,euclidean,39,0.7052379846572876,0.30135535789919526,0.40388262675809233,0.308
8,0.05,4,euclidean,20,30,0.0,euclidean,39,0.7052379846572876,0.30135535789919526,0.40388262675809233,0.347
8,0.0,6,euclidean,30,25,0.0,euclidean,42,0.7046806812286377,0.23041084286319355,0.4742698383654441,0.346
8,0.0,6,euclidean,30,25,0.05,euclidean,42,0.7046806812286377,0.23041084286319355,0.4742698383654441,0.348
8,0.0,6,euclidean,30,25,0.1,euclidean,42,0.7046806812286377,0.23041084286319355,0.4742698383654441,0.357
8,0.0,6,euclidean,25,30,0.1,euclidean,39,0.704151451587677,0.24481152054214317,0.45933993104553383,0.347
8,0.0,6,euclidean,25,30,0.05,euclidean,39,0.704151451587677,0.24481152054214317,0.45933993104553383,0.353
8,0.0,6,euclidean,25,30,0.0,euclidean,39,0.704151451587677,0.24481152054214317,0.45933993104553383,0.351
8,0.0,6,euclidean,25,20,0.1,euclidean,50,0.7039046883583069,0.19567979669631513,0.5082248916619918,0.363
8,0.0,6,euclidean,25,20,0.0,euclidean,50,0.7039046883583069,0.19567979669631513,0.5082248916619918,0.368
8,0.0,6,euclidean,25,20,0.05,euclidean,50,0.7039046883583069,0.19567979669631513,0.5082248916619918,0.4
8,0.0,4,euclidean,30,20,0.1,euclidean,46,0.7037805318832397,0.21855146124523506,0.4852290706380047,0.317
8,0.0,4,euclidean,30,20,0.0,euclidean,46,0.7037805318832397,0.21855146124523506,0.4852290706380047,0.32
8,0.0,4,euclidean,30,20,0.05,euclidean,46,0.7037805318832397,0.21855146124523506,0.4852290706380047,0.316
10,0.05,5,euclidean,20,20,0.1,euclidean,54,0.703740656375885,0.22575180008470988,0.47798885629117516,0.329
10,0.05,5,euclidean,20,20,0.05,euclidean,54,0.703740656375885,0.22575180008470988,0.47798885629117516,0.345
10,0.05,5,euclidean,20,20,0.0,euclidean,54,0.703740656375885,0.22575180008470988,0.47798885629117516,0.332
8,0.05,4,euclidean,25,25,0.1,euclidean,46,0.703737199306488,0.2524354087251165,0.45130179058137154,0.356
8,0.05,4,euclidean,25,25,0.0,euclidean,46,0.703737199306488,0.2524354087251165,0.45130179058137154,0.323
8,0.05,4,euclidean,25,25,0.05,euclidean,46,0.703737199306488,0.2524354087251165,0.45130179058137154,0.32
8,0.05,4,euclidean,20,25,0.05,euclidean,46,0.703737199306488,0.2524354087251165,0.45130179058137154,0.324
8,0.05,4,euclidean,20,25,0.1,euclidean,46,0.703737199306488,0.2524354087251165,0.45130179058137154,0.348
8,0.05,4,euclidean,20,25,0.0,euclidean,46,0.703737199306488,0.2524354087251165,0.45130179058137154,0.333
12,0.0,6,euclidean,25,20,0.0,euclidean,47,0.7037336826324463,0.24417619652689537,0.4595574861055509,0.386
12,0.0,6,euclidean,25,20,0.05,euclidean,47,0.7037336826324463,0.24417619652689537,0.4595574861055509,0.328
12,0.0,6,euclidean,25,20,0.1,euclidean,47,0.7037336826324463,0.24417619652689537,0.4595574861055509,0.33
8,0.0,4,euclidean,30,25,0.05,euclidean,41,0.703618049621582,0.23697585768742058,0.46664219193416145,0.315
8,0.0,4,euclidean,30,25,0.0,euclidean,41,0.703618049621582,0.23697585768742058,0.46664219193416145,0.313
8,0.0,4,euclidean,30,25,0.1,euclidean,41,0.703618049621582,0.23697585768742058,0.46664219193416145,0.324
12,0.05,6,euclidean,20,20,0.1,euclidean,52,0.7021310925483704,0.2496823379923761,0.45244875455599426,0.339
12,0.05,6,euclidean,20,20,0.0,euclidean,52,0.7021310925483704,0.2496823379923761,0.45244875455599426,0.326
12,0.05,6,euclidean,20,20,0.05,euclidean,52,0.7021310925483704,0.2496823379923761,0.45244875455599426,0.343
10,0.05,5,euclidean,30,30,0.05,euclidean,37,0.70189368724823,0.29203727234222787,0.4098564149060021,0.319
10,0.05,5,euclidean,30,30,0.1,euclidean,37,0.70189368724823,0.29203727234222787,0.4098564149060021,0.334
10,0.05,5,euclidean,30,30,0.0,euclidean,37,0.70189368724823,0.29203727234222787,0.4098564149060021,0.32
10,0.05,6,euclidean,25,30,0.1,euclidean,39,0.7015435695648193,0.2869546802202457,0.41458888934457366,0.316
10,0.05,6,euclidean,25,30,0.0,euclidean,39,0.7015435695648193,0.2869546802202457,0.41458888934457366,0.316
10,0.05,6,euclidean,25,30,0.05,euclidean,39,0.7015435695648193,0.2869546802202457,0.41458888934457366,0.319
8,0.0,5,euclidean,30,20,0.0,euclidean,44,0.7013624310493469,0.21706903854299026,0.48429339250635667,0.341
8,0.0,5,euclidean,30,20,0.1,euclidean,44,0.7013624310493469,0.21706903854299026,0.48429339250635667,0.361
8,0.0,5,euclidean,30,20,0.05,euclidean,44,0.7013624310493469,0.21706903854299026,0.48429339250635667,0.36
10,0.05,6,euclidean,20,30,0.1,euclidean,40,0.7013341188430786,0.2820838627700127,0.41925025607306593,0.328
10,0.05,6,euclidean,20,30,0.0,euclidean,40,0.7013341188430786,0.2820838627700127,0.41925025607306593,0.32
10,0.05,6,euclidean,20,30,0.05,euclidean,40,0.7013341188430786,0.2820838627700127,0.41925025607306593,0.318
12,0.05,5,euclidean,25,30,0.0,euclidean,39,0.700618326663971,0.2933079203727234,0.40731040629124754,0.31
12,0.05,5,euclidean,20,30,0.1,euclidean,39,0.700618326663971,0.2933079203727234,0.40731040629124754,0.307
12,0.05,5,euclidean,25,30,0.05,euclidean,39,0.700618326663971,0.2933079203727234,0.40731040629124754,0.306
12,0.05,5,euclidean,20,30,0.05,euclidean,39,0.700618326663971,0.2933079203727234,0.40731040629124754,0.307
12,0.05,5,euclidean,20,30,0.0,euclidean,39,0.700618326663971,0.2933079203727234,0.40731040629124754,0.309
12,0.05,5,euclidean,25,30,0.1,euclidean,39,0.700618326663971,0.2933079203727234,0.40731040629124754,0.309
12,0.05,5,euclidean,20,20,0.05,euclidean,53,0.7002202868461609,0.25518847945785683,0.44503180738830406,0.315
12,0.05,5,euclidean,20,20,0.0,euclidean,53,0.7002202868461609,0.25518847945785683,0.44503180738830406,0.315
12,0.05,5,euclidean,20,20,0.1,euclidean,53,0.7002202868461609,0.25518847945785683,0.44503180738830406,0.321
10,0.05,5,euclidean,25,20,0.05,euclidean,48,0.700111985206604,0.23951715374841168,0.46059483145819236,0.329
10,0.05,5,euclidean,25,20,0.1,euclidean,48,0.700111985206604,0.23951715374841168,0.46059483145819236,0.328
