nn,md,nc,umap_metric,mcs,ms,eps,hdb_metric,Clusters,Silhouette,NoiseRatio,Score,TimeSec
50,0.1,16,euclidean,20,5,0.1,euclidean,55,0.5871714949607849,0.23231681490893688,0.35485468005184806,0.589
50,0.1,16,euclidean,20,5,0.0,euclidean,55,0.5871714949607849,0.23231681490893688,0.35485468005184806,0.515
20,0.1,4,euclidean,50,20,0.0,euclidean,30,0.6494247913360596,0.29521389241846674,0.35421089891759283,0.292
20,0.1,4,euclidean,50,20,0.1,euclidean,30,0.6494247913360596,0.29521389241846674,0.35421089891759283,0.296
50,0.1,16,euclidean,20,20,0.1,euclidean,44,0.6262360215187073,0.2723422278695468,0.35389379364916046,0.519
50,0.1,16,euclidean,20,20,0.0,euclidean,44,0.6262360215187073,0.2723422278695468,0.35389379364916046,0.513
50,0.0,8,euclidean,50,50,0.1,euclidean,24,0.6596022248268127,0.30580262600592967,0.3537995988208831,0.393
50,0.0,8,euclidean,50,50,0.0,euclidean,24,0.6596022248268127,0.30580262600592967,0.3537995988208831,0.371
50,0.1,8,euclidean,20,20,0.1,euclidean,49,0.6403579115867615,0.2875900042354934,0.35276790735126806,0.351
50,0.1,8,euclidean,20,20,0.0,euclidean,49,0.6403579115867615,0.2875900042354934,0.35276790735126806,0.353
10,0.1,16,euclidean,50,50,0.1,euclidean,26,0.6754903197288513,0.3263447691656078,0.34914555056324353,0.507
10,0.1,16,euclidean,50,50,0.0,euclidean,26,0.6754903197288513,0.3263447691656078,0.34914555056324353,0.501
50,0.0,8,euclidean,20,50,0.0,euclidean,30,0.7080258727073669,0.35895806861499363,0.3490678040923733,0.35
50,0.0,8,euclidean,20,50,0.1,euclidean,30,0.7080258727073669,0.35895806861499363,0.3490678040923733,0.348
10,0.1,16,euclidean,20,50,0.1,euclidean,29,0.6839056015014648,0.3354510800508259,0.34845452145063893,0.506
10,0.1,16,euclidean,20,50,0.0,euclidean,29,0.6839056015014648,0.3354510800508259,0.34845452145063893,0.513
50,0.1,8,euclidean,50,5,0.0,euclidean,28,0.5251729488372803,0.18360864040660738,0.34156430843067287,0.392
50,0.1,8,euclidean,50,5,0.1,euclidean,28,0.5251729488372803,0.18360864040660738,0.34156430843067287,0.401
50,0.1,16,euclidean,50,10,0.1,euclidean,28,0.561674177646637,0.22299872935196952,0.33867544829466745,0.528
50,0.1,16,euclidean,50,10,0.0,euclidean,28,0.561674177646637,0.22299872935196952,0.33867544829466745,0.539
20,0.1,8,euclidean,20,50,0.1,euclidean,27,0.6702038049697876,0.33227445997458704,0.33792934499520055,0.351
20,0.1,8,euclidean,50,50,0.0,euclidean,27,0.6702038049697876,0.33227445997458704,0.33792934499520055,0.392
20,0.1,8,euclidean,50,50,0.1,euclidean,27,0.6702038049697876,0.33227445997458704,0.33792934499520055,0.347
20,0.1,8,euclidean,20,50,0.0,euclidean,27,0.6702038049697876,0.33227445997458704,0.33792934499520055,0.366
50,0.1,8,euclidean,50,10,0.1,euclidean,28,0.5617274641990662,0.22702244811520542,0.3347050160838607,0.374
50,0.1,8,euclidean,50,10,0.0,euclidean,28,0.5617274641990662,0.22702244811520542,0.3347050160838607,0.377
50,0.1,16,euclidean,50,5,0.0,euclidean,32,0.5554154515266418,0.22257518000847099,0.33284027151817086,0.522
50,0.1,16,euclidean,50,5,0.1,euclidean,32,0.5554154515266418,0.22257518000847099,0.33284027151817086,0.518
10,0.0,16,euclidean,100,5,0.0,euclidean,17,0.5084317326545715,0.18106734434561628,0.32736438830895526,0.448
10,0.0,16,euclidean,100,5,0.1,euclidean,17,0.5084317326545715,0.18106734434561628,0.32736438830895526,0.466
20,0.1,16,euclidean,50,50,0.0,euclidean,26,0.651715874671936,0.3288860652265989,0.3228298094453371,0.549
20,0.1,16,euclidean,50,50,0.1,euclidean,26,0.651715874671936,0.3288860652265989,0.3228298094453371,0.536
20,0.1,16,euclidean,20,50,0.0,euclidean,26,0.651715874671936,0.3288860652265989,0.3228298094453371,0.542
20,0.1,16,euclidean,20,50,0.1,euclidean,26,0.651715874671936,0.3288860652265989,0.3228298094453371,0.533
10,0.1,4,euclidean,20,50,0.1,euclidean,28,0.6908376216888428,0.368276154171961,0.32256146751688175,0.303
10,0.1,4,euclidean,20,50,0.0,euclidean,28,0.6908376216888428,0.368276154171961,0.32256146751688175,0.301
50,0.1,16,euclidean,50,20,0.0,euclidean,27,0.5747337341308594,0.25264718339686576,0.3220865507339936,0.533
50,0.1,16,euclidean,50,20,0.1,euclidean,27,0.5747337341308594,0.25264718339686576,0.3220865507339936,0.535
50,0.1,4,euclidean,50,10,0.0,euclidean,31,0.581440269947052,0.26069462092333756,0.32074564902371444,0.335
50,0.1,4,euclidean,50,10,0.1,euclidean,31,0.581440269947052,0.26069462092333756,0.32074564902371444,0.354
10,0.1,4,euclidean,50,50,0.1,euclidean,26,0.6813085675239563,0.3606522659889877,0.3206563015349686,0.296
10,0.1,4,euclidean,50,50,0.0,euclidean,26,0.6813085675239563,0.3606522659889877,0.3206563015349686,0.299
50,0.1,4,euclidean,50,5,0.0,euclidean,32,0.5605533719062805,0.24078780177890724,0.3197655701273733,0.329
50,0.1,4,euclidean,50,5,0.1,euclidean,32,0.5605533719062805,0.24078780177890724,0.3197655701273733,0.334
20,0.1,4,euclidean,20,50,0.0,euclidean,29,0.7088503241539001,0.3922066920796273,0.3166436320742729,0.279
20,0.1,4,euclidean,20,50,0.1,euclidean,29,0.7088503241539001,0.3922066920796273,0.3166436320742729,0.267
20,0.0,4,euclidean,100,20,0.0,euclidean,17,0.5880520343780518,0.27213045319779755,0.3159215811802542,0.315
20,0.0,4,euclidean,100,20,0.1,euclidean,17,0.5880520343780518,0.27213045319779755,0.3159215811802542,0.308
20,0.0,4,euclidean,100,10,0.0,euclidean,17,0.5850464105606079,0.271706903854299,0.3133395067063089,0.3
20,0.0,4,euclidean,100,10,0.1,euclidean,17,0.5850464105606079,0.271706903854299,0.3133395067063089,0.317
50,0.1,4,euclidean,50,20,0.1,euclidean,26,0.5993918180465698,0.289707750952986,0.3096840670935838,0.314
50,0.1,4,euclidean,50,20,0.0,euclidean,26,0.5993918180465698,0.289707750952986,0.3096840670935838,0.319
20,0.0,16,euclidean,100,20,0.1,euclidean,17,0.5739102363586426,0.2662007623888183,0.3077094739698243,0.456
20,0.0,16,euclidean,100,20,0.0,euclidean,17,0.5739102363586426,0.2662007623888183,0.3077094739698243,0.461
10,0.0,8,euclidean,100,20,0.0,euclidean,10,0.41730833053588867,0.11054637865311309,0.30676195188277555,0.474
10,0.0,8,euclidean,100,20,0.1,euclidean,10,0.41730833053588867,0.11054637865311309,0.30676195188277555,0.475
50,0.1,8,euclidean,50,20,0.0,euclidean,28,0.5895225405693054,0.28293096145700974,0.3065915791122957,0.359
50,0.1,8,euclidean,50,20,0.1,euclidean,28,0.5895225405693054,0.28293096145700974,0.3065915791122957,0.36
10,0.0,4,euclidean,100,10,0.0,euclidean,12,0.41371849179267883,0.1084286319356205,0.30528985985705837,0.417
10,0.0,4,euclidean,100,10,0.1,euclidean,12,0.41371849179267883,0.1084286319356205,0.30528985985705837,0.417
20,0.0,16,euclidean,100,10,0.0,euclidean,16,0.5337037444114685,0.23231681490893688,0.30138692950253165,0.45
20,0.0,16,euclidean,100,10,0.1,euclidean,16,0.5337037444114685,0.23231681490893688,0.30138692950253165,0.448
10,0.0,16,euclidean,100,50,0.0,euclidean,10,0.43827614188194275,0.1401948326980093,0.29808130918393344,0.572
10,0.0,16,euclidean,100,50,0.1,euclidean,10,0.43827614188194275,0.1401948326980093,0.29808130918393344,0.596
20,0.0,16,euclidean,100,5,0.1,euclidean,16,0.5394861102104187,0.241423125794155,0.29806298441626367,0.428
20,0.0,16,euclidean,100,5,0.0,euclidean,16,0.5394861102104187,0.241423125794155,0.29806298441626367,0.43
10,0.0,8,euclidean,100,5,0.1,euclidean,10,0.4181152582168579,0.1207115628970775,0.2974036953197804,0.461
10,0.0,8,euclidean,100,5,0.0,euclidean,10,0.4181152582168579,0.1207115628970775,0.2974036953197804,0.429
10,0.0,8,euclidean,100,10,0.1,euclidean,10,0.4219959080219269,0.12473528166031343,0.29726062636161343,0.431
10,0.0,8,euclidean,100,10,0.0,euclidean,10,0.4219959080219269,0.12473528166031343,0.29726062636161343,0.441
20,0.1,4,euclidean,50,50,0.1,euclidean,25,0.6677731275558472,0.3727234222786955,0.2950497052771517,0.288
20,0.1,4,euclidean,50,50,0.0,euclidean,25,0.6677731275558472,0.3727234222786955,0.2950497052771517,0.285
50,0.0,16,euclidean,100,5,0.0,euclidean,16,0.5066929459571838,0.21368064379500212,0.2930123021621817,0.444
50,0.0,16,euclidean,100,5,0.1,euclidean,16,0.5066929459571838,0.21368064379500212,0.2930123021621817,0.438
10,0.0,16,euclidean,100,20,0.1,euclidean,14,0.5107278823852539,0.21833968657348582,0.2923881958117681,0.493
10,0.0,16,euclidean,100,20,0.0,euclidean,14,0.5107278823852539,0.21833968657348582,0.2923881958117681,0.54
10,0.0,8,euclidean,100,50,0.1,euclidean,10,0.42860090732574463,0.13638288860652267,0.29221801871922193,0.463
10,0.0,8,euclidean,100,50,0.0,euclidean,10,0.42860090732574463,0.13638288860652267,0.29221801871922193,0.472
50,0.0,16,euclidean,100,20,0.0,euclidean,16,0.5425795316696167,0.25095298602287164,0.29162654564674506,0.458
50,0.0,16,euclidean,100,20,0.1,euclidean,16,0.5425795316696167,0.25095298602287164,0.29162654564674506,0.458
50,0.0,16,euclidean,100,10,0.1,euclidean,17,0.5210399627685547,0.22998729351969505,0.29105266924885964,0.453
50,0.0,16,euclidean,100,10,0.0,euclidean,17,0.5210399627685547,0.22998729351969505,0.29105266924885964,0.452
10,0.0,4,euclidean,100,20,0.1,euclidean,11,0.38711169362068176,0.10249894112664125,0.2846127524940405,0.72
10,0.0,4,euclidean,100,20,0.0,euclidean,11,0.38711169362068176,0.10249894112664125,0.2846127524940405,0.591
10,0.1,8,euclidean,50,50,0.0,euclidean,24,0.6161425113677979,0.3326980093180856,0.2834445020497123,0.357
10,0.1,8,euclidean,50,50,0.1,euclidean,24,0.6161425113677979,0.3326980093180856,0.2834445020497123,0.385
50,0.0,4,euclidean,100,20,0.0,euclidean,16,0.5648462772369385,0.2816603134265142,0.28318596381042427,0.309
50,0.0,4,euclidean,100,20,0.1,euclidean,16,0.5648462772369385,0.2816603134265142,0.28318596381042427,0.31
20,0.0,4,euclidean,100,5,0.1,euclidean,18,0.5927160978317261,0.31215586615840746,0.2805602316733186,0.265
20,0.0,4,euclidean,100,5,0.0,euclidean,18,0.5927160978317261,0.31215586615840746,0.2805602316733186,0.26
50,0.0,4,euclidean,100,10,0.0,euclidean,16,0.5571914315223694,0.28293096145700974,0.27426047006535964,0.299
50,0.0,4,euclidean,100,10,0.1,euclidean,16,0.5571914315223694,0.28293096145700974,0.27426047006535964,0.302
10,0.1,8,euclidean,20,50,0.0,euclidean,27,0.6289094686508179,0.35535789919525623,0.27355156945556164,0.352
10,0.1,8,euclidean,20,50,0.1,euclidean,27,0.6289094686508179,0.35535789919525623,0.27355156945556164,0.37
50,0.0,8,euclidean,100,10,0.1,euclidean,16,0.5372676849365234,0.2748835239305379,0.26238416100598555,0.348
50,0.0,8,euclidean,100,10,0.0,euclidean,16,0.5372676849365234,0.2748835239305379,0.26238416100598555,0.348
10,0.0,4,euclidean,100,5,0.1,euclidean,13,0.36143648624420166,0.102287166454892,0.25914931978930966,0.458
10,0.0,4,euclidean,100,5,0.0,euclidean,13,0.36143648624420166,0.102287166454892,0.25914931978930966,0.438
10,0.0,4,euclidean,100,50,0.1,euclidean,11,0.3926602303981781,0.1365946632782719,0.2560655671199062,0.721
10,0.0,4,euclidean,100,50,0.0,euclidean,11,0.3926602303981781,0.1365946632782719,0.2560655671199062,0.68
50,0.0,8,euclidean,100,5,0.0,euclidean,16,0.5180615186691284,0.26217704362558236,0.25588447504354606,0.349
50,0.0,8,euclidean,100,5,0.1,euclidean,16,0.5180615186691284,0.26217704362558236,0.25588447504354606,0.347
50,0.0,8,euclidean,100,20,0.1,euclidean,16,0.554390013217926,0.29987293519695046,0.25451707802097556,0.349
50,0.0,8,euclidean,100,20,0.0,euclidean,16,0.554390013217926,0.29987293519695046,0.25451707802097556,0.348
20,0.0,8,euclidean,100,50,0.0,euclidean,9,0.4377722144126892,0.18530283778060144,0.2524693766320878,0.392
20,0.0,8,euclidean,100,50,0.1,euclidean,9,0.4377722144126892,0.18530283778060144,0.2524693766320878,0.394
20,0.1,16,euclidean,100,10,0.1,euclidean,17,0.5039465427398682,0.25158831003811943,0.25235823270174873,0.507
20,0.1,16,euclidean,100,10,0.0,euclidean,17,0.5039465427398682,0.25158831003811943,0.25235823270174873,0.505
20,0.0,8,euclidean,100,10,0.0,euclidean,10,0.3503638207912445,0.10355781448538755,0.24680600630585697,0.411
20,0.0,8,euclidean,100,10,0.1,euclidean,10,0.3503638207912445,0.10355781448538755,0.24680600630585697,0.412
50,0.0,4,euclidean,100,5,0.1,euclidean,16,0.5465154051780701,0.301143583227446,0.24537182195062407,0.281
50,0.0,4,euclidean,100,5,0.0,euclidean,16,0.5465154051780701,0.301143583227446,0.24537182195062407,0.283
20,0.0,8,euclidean,100,5,0.0,euclidean,10,0.3507426977157593,0.10758153324862346,0.24316116446713582,0.402
20,0.0,8,euclidean,100,5,0.1,euclidean,10,0.3507426977157593,0.10758153324862346,0.24316116446713582,0.405
10,0.0,16,euclidean,100,10,0.0,euclidean,13,0.3930325210094452,0.15099534095722153,0.24203718005222366,0.473
10,0.0,16,euclidean,100,10,0.1,euclidean,13,0.3930325210094452,0.15099534095722153,0.24203718005222366,0.468
20,0.0,16,euclidean,100,50,0.0,euclidean,9,0.4497813582420349,0.20775095298602286,0.24203040525601205,0.539
20,0.0,16,euclidean,100,50,0.1,euclidean,9,0.4497813582420349,0.20775095298602286,0.24203040525601205,0.582
10,0.1,4,euclidean,100,50,0.1,euclidean,2,0.2880108654499054,0.051037695891571366,0.23697316955833403,0.528
10,0.1,4,euclidean,100,50,0.0,euclidean,2,0.2880108654499054,0.051037695891571366,0.23697316955833403,0.53
20,0.0,8,euclidean,100,20,0.1,euclidean,10,0.36325931549072266,0.12685302837780602,0.23640628711291664,0.412
20,0.0,8,euclidean,100,20,0.0,euclidean,10,0.36325931549072266,0.12685302837780602,0.23640628711291664,0.408
20,0.1,8,euclidean,100,10,0.0,euclidean,16,0.4951851963996887,0.26937738246505716,0.22580781393463156,0.334
20,0.1,8,euclidean,100,10,0.1,euclidean,16,0.4951851963996887,0.26937738246505716,0.22580781393463156,0.335
10,0.1,8,euclidean,100,20,0.1,euclidean,15,0.5095587968826294,0.28377806014400675,0.22578073673862264,0.364
10,0.1,8,euclidean,100,20,0.0,euclidean,15,0.5095587968826294,0.28377806014400675,0.22578073673862264,0.346
10,0.1,16,euclidean,100,20,0.0,euclidean,16,0.5398591160774231,0.3161795849216434,0.2236795311557797,0.464
10,0.1,16,euclidean,100,20,0.1,euclidean,16,0.5398591160774231,0.3161795849216434,0.2236795311557797,0.461
20,0.1,16,euclidean,100,20,0.0,euclidean,9,0.3641733229160309,0.1412537060567556,0.22291961685927528,0.57
20,0.1,16,euclidean,100,20,0.1,euclidean,9,0.3641733229160309,0.1412537060567556,0.22291961685927528,0.566
50,0.0,4,euclidean,100,50,0.0,euclidean,14,0.5823898911476135,0.3610758153324862,0.2213140758151273,0.305
50,0.0,4,euclidean,100,50,0.1,euclidean,14,0.5823898911476135,0.3610758153324862,0.2213140758151273,0.305
10,0.1,4,euclidean,100,20,0.0,euclidean,15,0.5115048289299011,0.2914019483269801,0.22010288060292105,0.305
10,0.1,4,euclidean,100,20,0.1,euclidean,15,0.5115048289299011,0.2914019483269801,0.22010288060292105,0.309
20,0.0,4,euclidean,100,50,0.0,euclidean,10,0.3792899250984192,0.16073697585768743,0.21855294924073176,0.389
20,0.0,4,euclidean,100,50,0.1,euclidean,10,0.3792899250984192,0.16073697585768743,0.21855294924073176,0.399
10,0.1,16,euclidean,100,5,0.1,euclidean,15,0.48963040113449097,0.2746717492587886,0.21495865187570234,0.471
10,0.1,16,euclidean,100,5,0.0,euclidean,15,0.48963040113449097,0.2746717492587886,0.21495865187570234,0.457
50,0.1,16,euclidean,100,20,0.1,euclidean,16,0.5018209218978882,0.2892842016094875,0.2125367202884007,0.518
50,0.1,16,euclidean,100,20,0.0,euclidean,16,0.5018209218978882,0.2892842016094875,0.2125367202884007,0.503
50,0.1,8,euclidean,100,10,0.1,euclidean,16,0.5009226202964783,0.29563744176196527,0.205285178534513,0.331
50,0.1,8,euclidean,100,10,0.0,euclidean,16,0.5009226202964783,0.29563744176196527,0.205285178534513,0.347
20,0.1,16,euclidean,100,5,0.0,euclidean,9,0.3342740833759308,0.12960609911054638,0.2046679842653844,0.562
20,0.1,16,euclidean,100,5,0.1,euclidean,9,0.3342740833759308,0.12960609911054638,0.2046679842653844,0.557
20,0.1,4,euclidean,100,5,0.0,euclidean,17,0.5617551803588867,0.3591698432867429,0.20258533707214382,0.254
20,0.1,4,euclidean,100,5,0.1,euclidean,17,0.5617551803588867,0.3591698432867429,0.20258533707214382,0.265
50,0.1,16,euclidean,100,10,0.1,euclidean,15,0.44287756085395813,0.2409995764506565,0.20187798440330162,0.515
50,0.1,16,euclidean,100,10,0.0,euclidean,15,0.44287756085395813,0.2409995764506565,0.20187798440330162,0.515
50,0.1,16,euclidean,100,5,0.1,euclidean,15,0.4706355333328247,0.2710715798390512,0.19956395349377348,0.491
50,0.1,16,euclidean,100,5,0.0,euclidean,15,0.4706355333328247,0.2710715798390512,0.19956395349377348,0.488
50,0.1,8,euclidean,100,5,0.1,euclidean,15,0.47293227910995483,0.2738246505717916,0.19910762853816322,0.357
50,0.1,8,euclidean,100,5,0.0,euclidean,15,0.47293227910995483,0.2738246505717916,0.19910762853816322,0.355
50,0.1,4,euclidean,100,5,0.1,euclidean,16,0.5177605152130127,0.3240152477763659,0.19374526743664677,0.281
50,0.1,4,euclidean,100,5,0.0,euclidean,16,0.5177605152130127,0.3240152477763659,0.19374526743664677,0.303
10,0.1,4,euclidean,100,10,0.1,euclidean,12,0.3465847074985504,0.15396018636171113,0.19262452113683928,0.389
10,0.1,4,euclidean,100,10,0.0,euclidean,12,0.3465847074985504,0.15396018636171113,0.19262452113683928,0.384
50,0.1,8,euclidean,100,20,0.1,euclidean,16,0.5355055332183838,0.3498517577297755,0.18565377548860829,0.323
50,0.1,8,euclidean,100,20,0.0,euclidean,16,0.5355055332183838,0.3498517577297755,0.18565377548860829,0.343
50,0.1,4,euclidean,100,10,0.1,euclidean,15,0.5026954412460327,0.31872088098263446,0.18397456026339826,0.287
50,0.1,4,euclidean,100,10,0.0,euclidean,15,0.5026954412460327,0.31872088098263446,0.18397456026339826,0.288
50,0.1,4,euclidean,100,20,0.1,euclidean,16,0.5288748741149902,0.34646336298178737,0.18241151113320286,0.282
50,0.1,4,euclidean,100,20,0.0,euclidean,16,0.5288748741149902,0.34646336298178737,0.18241151113320286,0.281
50,0.0,8,euclidean,100,50,0.1,euclidean,13,0.6121957898139954,0.43032613299449385,0.1818696568195015,0.303
50,0.0,8,euclidean,100,50,0.0,euclidean,13,0.6121957898139954,0.43032613299449385,0.1818696568195015,0.316
20,0.1,8,euclidean,100,20,0.1,euclidean,15,0.5439008474349976,0.3691232528589581,0.17477759457603947,0.314
20,0.1,8,euclidean,100,20,0.0,euclidean,15,0.5439008474349976,0.3691232528589581,0.17477759457603947,0.308
10,0.1,16,euclidean,100,10,0.0,euclidean,13,0.37027984857559204,0.19716221939855993,0.1731176291770321,0.48
10,0.1,16,euclidean,100,10,0.1,euclidean,13,0.37027984857559204,0.19716221939855993,0.1731176291770321,0.489
10,0.1,8,euclidean,100,5,0.0,euclidean,12,0.3594048023223877,0.1941973739940703,0.1652074283283174,0.473
10,0.1,8,euclidean,100,5,0.1,euclidean,12,0.3594048023223877,0.1941973739940703,0.1652074283283174,0.39
50,0.0,16,euclidean,100,50,0.0,euclidean,9,0.3952849507331848,0.2316814908936891,0.1636034598394957,0.502
50,0.0,16,euclidean,100,50,0.1,euclidean,9,0.3952849507331848,0.2316814908936891,0.1636034598394957,0.502
20,0.1,8,euclidean,100,5,0.1,euclidean,10,0.29968345165252686,0.1365946632782719,0.16308878837425494,0.413
20,0.1,8,euclidean,100,5,0.0,euclidean,10,0.29968345165252686,0.1365946632782719,0.16308878837425494,0.41
10,0.1,8,euclidean,100,10,0.0,euclidean,12,0.3476310670375824,0.2003388394747988,0.1472922275627836,0.406
10,0.1,8,euclidean,100,10,0.1,euclidean,12,0.3476310670375824,0.2003388394747988,0.1472922275627836,0.395
10,0.1,4,euclidean,100,5,0.0,euclidean,9,0.26081159710884094,0.12685302837780602,0.13395856873103493,0.384
10,0.1,4,euclidean,100,5,0.1,euclidean,9,0.26081159710884094,0.12685302837780602,0.13395856873103493,0.382
20,0.1,8,euclidean,100,50,0.0,euclidean,8,0.3893454968929291,0.2674714104193138,0.12187408647361525,0.395
20,0.1,8,euclidean,100,50,0.1,euclidean,8,0.3893454968929291,0.2674714104193138,0.12187408647361525,0.395
20,0.1,4,euclidean,100,20,0.1,euclidean,9,0.31001025438308716,0.18826768318509107,0.12174257119799609,0.345
20,0.1,4,euclidean,100,20,0.0,euclidean,9,0.31001025438308716,0.18826768318509107,0.12174257119799609,0.355
20,0.1,4,euclidean,100,10,0.1,euclidean,2,0.1763921082019806,0.05802626005929691,0.11836584814268368,0.422
20,0.1,4,euclidean,100,10,0.0,euclidean,2,0.1763921082019806,0.05802626005929691,0.11836584814268368,0.41
10,0.1,16,euclidean,100,50,0.1,euclidean,3,0.19804073870182037,0.08343922066920796,0.11460151803261241,0.632
10,0.1,16,euclidean,100,50,0.0,euclidean,3,0.19804073870182037,0.08343922066920796,0.11460151803261241,0.631
50,0.1,4,euclidean,100,50,0.0,euclidean,12,0.6390584111213684,0.5347310461668784,0.10432736495449002,0.236
50,0.1,4,euclidean,100,50,0.1,euclidean,12,0.6390584111213684,0.5347310461668784,0.10432736495449002,0.233
20,0.1,4,euclidean,100,50,0.0,euclidean,2,0.18171361088752747,0.08005082592121983,0.10166278496630764,0.44
20,0.1,4,euclidean,100,50,0.1,euclidean,2,0.18171361088752747,0.08005082592121983,0.10166278496630764,0.443
20,0.1,16,euclidean,100,50,0.1,euclidean,8,0.41454941034317017,0.3140618382041508,0.10048757213901938,0.568
20,0.1,16,euclidean,100,50,0.0,euclidean,8,0.41454941034317017,0.3140618382041508,0.10048757213901938,0.542
10,0.1,8,euclidean,100,50,0.1,euclidean,11,0.5006069540977478,0.4059720457433291,0.09463490835441868,0.353
10,0.1,8,euclidean,100,50,0.0,euclidean,11,0.5006069540977478,0.4059720457433291,0.09463490835441868,0.331
50,0.1,16,euclidean,100,50,0.1,euclidean,11,0.5501429438591003,0.49894112664125373,0.05120181721784661,0.461
50,0.1,16,euclidean,100,50,0.0,euclidean,11,0.5501429438591003,0.49894112664125373,0.05120181721784661,0.459
50,0.1,8,euclidean,100,50,0.1,euclidean,11,0.5579527616500854,0.5120711562897078,0.045881605360377664,0.284
50,0.1,8,euclidean,100,50,0.0,euclidean,11,0.5579527616500854,0.5120711562897078,0.045881605360377664,0.285
